Fecha,Año,Número de Mes,Nombre de Mes,País,Segmento,Producto,Banda de Descuento,Unidades Vendidas,Precio de Fabricación,Precio de Venta,Ventas Brutas,Descuentos,Ventas,Coste de Bienes Vendidos,Beneficio
2016-07-12,2016,7,Julio,Japón,Grandes Empresas,Amarilla,Ninguno,1779,180.0,250.0,444750.0,0.0,444750.0,320220.0,124530.0
2016-07-12,2016,7,Julio,España,Mediana Empresa,Amarilla,Bajo,1499,180.0,250.0,374750.0,18737.5,356012.5,269820.0,86192.5
2016-07-13,2016,7,Julio,Australia,Gobierno,Amoeba,Bajo,2127,12.0,20.0,42540.0,2127.0,40413.0,25524.0,14889.0
2016-07-13,2016,7,Julio,Alemania,Gobierno,Carretera,Medio,1638,1.5,3.0,4914.0,491.4,4422.6,2457.0,1965.6
2016-07-13,2016,7,Julio,Australia,Pequeña Empresa,Montana,Alto,1976,10.0,15.5,30628.0,6125.6,24502.4,19760.0,4742.4
2016-07-13,2016,7,Julio,Francia,Pequeña Empresa,Montana,Medio,1795,10.0,15.5,27822.5,2782.25,25040.25,17950.0,7090.25
2016-07-13,2016,7,Julio,Australia,Pequeña Empresa,Carretera,Medio,1217,1.5,3.0,3651.0,365.1,3285.9,1825.5,1460.4
2016-07-14,2016,7,Julio,Francia,Grandes Empresas,Paseo,Ninguno,1517,8.0,12.0,18204.0,0.0,18204.0,12136.0,6068.0
2016-07-15,2016,7,Julio,Francia,Mediana Empresa,Paseo,Medio,1713,8.0,12.0,20556.0,2055.6,18500.4,13704.0,4796.4
2016-07-16,2016,7,Julio,Reino Unido,Gobierno,Paseo,Ninguno,1406,8.0,12.0,16872.0,0.0,16872.0,11248.0,5624.0
2016-07-16,2016,7,Julio,Canadá,Pequeña Empresa,Carretera,Ninguno,1719,1.5,3.0,5157.0,0.0,5157.0,2578.5,2578.5
2016-07-16,2016,7,Julio,Japón,Socios de Canal,Carretera,Ninguno,1939,1.5,3.0,5817.0,0.0,5817.0,2908.5,2908.5
2016-07-16,2016,7,Julio,Canadá,Socios de Canal,Paseo,Bajo,1499,8.0,12.0,17988.0,899.4,17088.6,11992.0,5096.6
2016-07-16,2016,7,Julio,España,Gobierno,Velo,Ninguno,2113,90.0,120.0,253560.0,0.0,253560.0,190170.0,63390.0
2016-07-16,2016,7,Julio,Alemania,Grandes Empresas,Velo,Ninguno,1985,90.0,120.0,238200.0,0.0,238200.0,178650.0,59550.0
2016-07-17,2016,7,Julio,Alemania,Socios de Canal,Montana,Ninguno,1193,10.0,15.5,18491.5,0.0,18491.5,11930.0,6561.5
2016-07-17,2016,7,Julio,Japón,Mediana Empresa,Carretera,Bajo,1315,1.5,3.0,3945.0,197.25,3747.75,1972.5,1775.25
2016-07-19,2016,7,Julio,México,Gobierno,Amarilla,Bajo,1060,180.0,250.0,265000.0,13250.0,251750.0,190800.0,60950.0
2016-07-19,2016,7,Julio,Alemania,Pequeña Empresa,Paseo,Medio,1252,8.0,12.0,15024.0,1502.4,13521.6,10016.0,3505.6
2016-07-19,2016,7,Julio,Canadá,Socios de Canal,Montana,Bajo,2063,10.0,15.5,31976.5,1598.83,30377.67,20630.0,9747.67
2016-07-20,2016,7,Julio,Japón,Gobierno,Amarilla,Alto,1305,180.0,250.0,326250.0,65250.0,261000.0,234900.0,26100.0
2016-07-20,2016,7,Julio,Estados Unidos,Pequeña Empresa,Paseo,Bajo,671,8.0,12.0,8052.0,402.6,7649.4,5368.0,2281.4
2016-07-20,2016,7,Julio,Canadá,Mediana Empresa,Carretera,Medio,1897,1.5,3.0,5691.0,569.1,5121.9,2845.5,2276.4
2016-07-20,2016,7,Julio,México,Pequeña Empresa,Amoeba,Bajo,1300,12.0,20.0,26000.0,1300.0,24700.0,15600.0,9100.0
2016-07-21,2016,7,Julio,Alemania,Gobierno,Amarilla,Alto,1232,180.0,250.0,308000.0,61600.0,246400.0,221760.0,24640.0
2016-07-21,2016,7,Julio,Estados Unidos,Socios de Canal,Amoeba,Ninguno,695,12.0,20.0,13900.0,0.0,13900.0,8340.0,5560.0
2016-07-21,2016,7,Julio,España,Pequeña Empresa,Montana,Alto,1622,10.0,15.5,25141.0,5028.2,20112.8,16220.0,3892.8
2016-07-22,2016,7,Julio,Francia,Mediana Empresa,Montana,Ninguno,1898,10.0,15.5,29419.0,0.0,29419.0,18980.0,10439.0
2016-07-22,2016,7,Julio,Reino Unido,Pequeña Empresa,Montana,Ninguno,1972,10.0,15.5,30566.0,0.0,30566.0,19720.0,10846.0
2016-07-23,2016,7,Julio,Canadá,Socios de Canal,Carretera,Medio,1740,1.5,3.0,5220.0,522.0,4698.0,2610.0,2088.0
2016-07-23,2016,7,Julio,Alemania,Grandes Empresas,Velo,Alto,1731,90.0,120.0,207720.0,41544.0,166176.0,155790.0,10386.0
2016-07-23,2016,7,Julio,Francia,Gobierno,Velo,Bajo,1068,90.0,120.0,128160.0,6408.0,121752.0,96120.0,25632.0
2016-07-24,2016,7,Julio,España,Grandes Empresas,Carretera,Bajo,1243,1.5,3.0,3729.0,186.45,3542.55,1864.5,1678.05
2016-07-24,2016,7,Julio,Canadá,Grandes Empresas,Carretera,Ninguno,2040,1.5,3.0,6120.0,0.0,6120.0,3060.0,3060.0
2016-07-25,2016,7,Julio,Estados Unidos,Socios de Canal,Paseo,Bajo,1465,8.0,12.0,17580.0,879.0,16701.0,11720.0,4981.0
2016-07-25,2016,7,Julio,Canadá,Mediana Empresa,Montana,Ninguno,1027,10.0,15.5,15918.5,0.0,15918.5,10270.0,5648.5
2016-07-25,2016,7,Julio,Francia,Socios de Canal,Amoeba,Bajo,1660,12.0,20.0,33200.0,1660.0,31540.0,19920.0,11620.0
2016-07-26,2016,7,Julio,Estados Unidos,Grandes Empresas,Paseo,Medio,1700,8.0,12.0,20400.0,2040.0,18360.0,13600.0,4760.0
2016-07-26,2016,7,Julio,Francia,Pequeña Empresa,Paseo,Medio,1504,8.0,12.0,18048.0,1804.8,16243.2,12032.0,4211.2
2016-07-26,2016,7,Julio,Estados Unidos,Socios de Canal,Paseo,Medio,1411,8.0,12.0,16932.0,1693.2,15238.8,11288.0,3950.8
2016-07-27,2016,7,Julio,Estados Unidos,Gobierno,Amoeba,Medio,1527,12.0,20.0,30540.0,3054.0,27486.0,18324.0,9162.0
2016-07-27,2016,7,Julio,Alemania,Grandes Empresas,Velo,Bajo,1288,90.0,120.0,154560.0,7728.0,146832.0,115920.0,30912.0
2016-07-28,2016,7,Julio,Reino Unido,Socios de Canal,Amarilla,Alto,1303,180.0,250.0,325750.0,65150.0,260600.0,234540.0,26060.0
2016-07-28,2016,7,Julio,Canadá,Mediana Empresa,Amarilla,Ninguno,1219,180.0,250.0,304750.0,0.0,304750.0,219420.0,85330.0
2016-07-28,2016,7,Julio,Francia,Grandes Empresas,Velo,Medio,1420,90.0,120.0,170400.0,17040.0,153360.0,127800.0,25560.0
2016-07-29,2016,7,Julio,Alemania,Pequeña Empresa,Amoeba,Medio,1757,12.0,20.0,35140.0,3514.0,31626.0,21084.0,10542.0
2016-07-30,2016,7,Julio,Canadá,Pequeña Empresa,Amoeba,Ninguno,1067,12.0,20.0,21340.0,0.0,21340.0,12804.0,8536.0
2016-07-31,2016,7,Julio,Canadá,Pequeña Empresa,Carretera,Bajo,1491,1.5,3.0,4473.0,223.65,4249.35,2236.5,2012.85
2016-07-31,2016,7,Julio,Estados Unidos,Socios de Canal,Carretera,Ninguno,1782,1.5,3.0,5346.0,0.0,5346.0,2673.0,2673.0
2016-08-01,2016,8,Agosto,Francia,Mediana Empresa,Paseo,Ninguno,1747,8.0,12.0,20964.0,0.0,20964.0,13976.0,6988.0
2016-08-01,2016,8,Agosto,España,Socios de Canal,Carretera,Alto,1653,1.5,3.0,4959.0,991.8,3967.2,2479.5,1487.7
2016-08-02,2016,8,Agosto,Canadá,Grandes Empresas,Amoeba,Bajo,1810,12.0,20.0,36200.0,1810.0,34390.0,21720.0,12670.0
2016-08-02,2016,8,Agosto,Canadá,Gobierno,Velo,Bajo,1379,90.0,120.0,165480.0,8274.0,157206.0,124110.0,33096.0
2016-08-03,2016,8,Agosto,Francia,Pequeña Empresa,Paseo,Alto,1891,8.0,12.0,22692.0,4538.4,18153.6,15128.0,3025.6
2016-08-03,2016,8,Agosto,México,Socios de Canal,Velo,Bajo,2029,90.0,120.0,243480.0,12174.0,231306.0,182610.0,48696.0
2016-08-03,2016,8,Agosto,Canadá,Gobierno,Amarilla,Ninguno,763,180.0,250.0,190750.0,0.0,190750.0,137340.0,53410.0
2016-08-03,2016,8,Agosto,Alemania,Socios de Canal,Montana,Bajo,2031,10.0,15.5,31480.5,1574.03,29906.47,20310.0,9596.47
2016-08-04,2016,8,Agosto,Alemania,Socios de Canal,Carretera,Medio,1593,1.5,3.0,4779.0,477.9,4301.1,2389.5,1911.6
2016-08-04,2016,8,Agosto,Canadá,Pequeña Empresa,Velo,Bajo,1996,90.0,120.0,239520.0,11976.0,227544.0,179640.0,47904.0
2016-08-04,2016,8,Agosto,Japón,Pequeña Empresa,Amoeba,Ninguno,754,12.0,20.0,15080.0,0.0,15080.0,9048.0,6032.0
2016-08-04,2016,8,Agosto,Estados Unidos,Pequeña Empresa,Paseo,Bajo,1907,8.0,12.0,22884.0,1144.2,21739.8,15256.0,6483.8
2016-08-06,2016,8,Agosto,Estados Unidos,Pequeña Empresa,Amarilla,Alto,1917,180.0,250.0,479250.0,95850.0,383400.0,345060.0,38340.0
2016-08-06,2016,8,Agosto,Reino Unido,Mediana Empresa,Carretera,Bajo,1319,1.5,3.0,3957.0,197.85,3759.15,1978.5,1780.65
2016-08-07,2016,8,Agosto,España,Socios de Canal,Carretera,Ninguno,1238,1.5,3.0,3714.0,0.0,3714.0,1857.0,1857.0
2016-08-07,2016,8,Agosto,Francia,Grandes Empresas,Montana,Medio,680,10.0,15.5,10540.0,1054.0,9486.0,6800.0,2686.0
2016-08-07,2016,8,Agosto,Francia,Pequeña Empresa,Carretera,Ninguno,1170,1.5,3.0,3510.0,0.0,3510.0,1755.0,1755.0
2016-08-08,2016,8,Agosto,Francia,Grandes Empresas,Montana,Medio,1201,10.0,15.5,18615.5,1861.55,16753.95,12010.0,4743.95
2016-08-08,2016,8,Agosto,Francia,Gobierno,Paseo,Ninguno,1652,8.0,12.0,19824.0,0.0,19824.0,13216.0,6608.0
2016-08-08,2016,8,Agosto,México,Grandes Empresas,Amoeba,Ninguno,975,12.0,20.0,19500.0,0.0,19500.0,11700.0,7800.0
2016-08-08,2016,8,Agosto,Reino Unido,Socios de Canal,Carretera,Ninguno,868,1.5,3.0,2604.0,0.0,2604.0,1302.0,1302.0
2016-08-10,2016,8,Agosto,Canadá,Gobierno,Amarilla,Ninguno,1263,180.0,250.0,315750.0,0.0,315750.0,227340.0,88410.0
2016-08-11,2016,8,Agosto,Canadá,Gobierno,Amarilla,Medio,1200,180.0,250.0,300000.0,30000.0,270000.0,216000.0,54000.0
2016-08-11,2016,8,Agosto,España,Gobierno,Velo,Ninguno,1635,90.0,120.0,196200.0,0.0,196200.0,147150.0,49050.0
2016-08-11,2016,8,Agosto,Estados Unidos,Pequeña Empresa,Paseo,Medio,1389,8.0,12.0,16668.0,1666.8,15001.2,11112.0,3889.2
2016-08-11,2016,8,Agosto,Australia,Pequeña Empresa,Montana,Medio,1693,10.0,15.5,26241.5,2624.15,23617.35,16930.0,6687.35
2016-08-12,2016,8,Agosto,Japón,Gobierno,Carretera,Ninguno,1321,1.5,3.0,3963.0,0.0,3963.0,1981.5,1981.5
2016-08-12,2016,8,Agosto,México,Pequeña Empresa,Amoeba,Ninguno,808,12.0,20.0,16160.0,0.0,16160.0,9696.0,6464.0
2016-08-12,2016,8,Agosto,Canadá,Pequeña Empresa,Paseo,Ninguno,1874,8.0,12.0,22488.0,0.0,22488.0,14992.0,7496.0
2016-08-13,2016,8,Agosto,Canadá,Mediana Empresa,Carretera,Ninguno,1810,1.5,3.0,5430.0,0.0,5430.0,2715.0,2715.0
2016-08-13,2016,8,Agosto,Estados Unidos,Gobierno,Paseo,Bajo,999,8.0,12.0,11988.0,599.4,11388.6,7992.0,3396.6
2016-08-13,2016,8,Agosto,Reino Unido,Mediana Empresa,Amoeba,Ninguno,1584,12.0,20.0,31680.0,0.0,31680.0,19008.0,12672.0
2016-08-13,2016,8,Agosto,Estados Unidos,Pequeña Empresa,Velo,Ninguno,1809,90.0,120.0,217080.0,0.0,217080.0,162810.0,54270.0
2016-08-13,2016,8,Agosto,Alemania,Mediana Empresa,Montana,Medio,1571,10.0,15.5,24350.5,2435.05,21915.45,15710.0,6205.45
2016-08-13,2016,8,Agosto,Canadá,Pequeña Empresa,Carretera,Medio,1467,1.5,3.0,4401.0,440.1,3960.9,2200.5,1760.4
2016-08-14,2016,8,Agosto,España,Pequeña Empresa,Paseo,Bajo,1819,8.0,12.0,21828.0,1091.4,20736.6,14552.0,6184.6
2016-08-14,2016,8,Agosto,Canadá,Gobierno,Montana,Medio,1773,10.0,15.5,27481.5,2748.15,24733.35,17730.0,7003.35
2016-08-14,2016,8,Agosto,México,Pequeña Empresa,Montana,Bajo,1927,10.0,15.5,29868.5,1493.43,28375.08,19270.0,9105.08
2016-08-14,2016,8,Agosto,Estados Unidos,Gobierno,Amarilla,Alto,1167,180.0,250.0,291750.0,58350.0,233400.0,210060.0,23340.0
2016-08-14,2016,8,Agosto,España,Grandes Empresas,Velo,Bajo,1339,90.0,120.0,160680.0,8034.0,152646.0,120510.0,32136.0
2016-08-14,2016,8,Agosto,Canadá,Socios de Canal,Carretera,Bajo,2064,1.5,3.0,6192.0,309.6,5882.4,3096.0,2786.4
2016-08-15,2016,8,Agosto,Reino Unido,Grandes Empresas,Paseo,Ninguno,1525,8.0,12.0,18300.0,0.0,18300.0,12200.0,6100.0
2016-08-15,2016,8,Agosto,Canadá,Pequeña Empresa,Amoeba,Bajo,1508,12.0,20.0,30160.0,1508.0,28652.0,18096.0,10556.0
2016-08-16,2016,8,Agosto,Alemania,Pequeña Empresa,Velo,Ninguno,1563,90.0,120.0,187560.0,0.0,187560.0,140670.0,46890.0
2016-08-16,2016,8,Agosto,México,Pequeña Empresa,Velo,Bajo,1484,90.0,120.0,178080.0,8904.0,169176.0,133560.0,35616.0
2016-08-17,2016,8,Agosto,México,Pequeña Empresa,Paseo,Bajo,1914,8.0,12.0,22968.0,1148.4,21819.6,15312.0,6507.6
2016-08-17,2016,8,Agosto,Alemania,Gobierno,Amoeba,Ninguno,1311,12.0,20.0,26220.0,0.0,26220.0,15732.0,10488.0
2016-08-18,2016,8,Agosto,Australia,Socios de Canal,Paseo,Ninguno,1296,8.0,12.0,15552.0,0.0,15552.0,10368.0,5184.0
2016-08-19,2016,8,Agosto,Reino Unido,Grandes Empresas,Carretera,Alto,1857,1.5,3.0,5571.0,1114.2,4456.8,2785.5,1671.3
2016-08-19,2016,8,Agosto,Alemania,Gobierno,Velo,Bajo,1193,90.0,120.0,143160.0,7158.0,136002.0,107370.0,28632.0
2016-08-19,2016,8,Agosto,México,Gobierno,Velo,Medio,2325,90.0,120.0,279000.0,27900.0,251100.0,209250.0,41850.0
2016-08-20,2016,8,Agosto,Francia,Grandes Empresas,Paseo,Medio,1563,8.0,12.0,18756.0,1875.6,16880.4,12504.0,4376.4
2016-08-20,2016,8,Agosto,Canadá,Pequeña Empresa,Velo,Medio,1616,90.0,120.0,193920.0,19392.0,174528.0,145440.0,29088.0
2016-08-22,2016,8,Agosto,Reino Unido,Mediana Empresa,Amoeba,Ninguno,638,12.0,20.0,12760.0,0.0,12760.0,7656.0,5104.0
2016-08-22,2016,8,Agosto,España,Socios de Canal,Velo,Bajo,1013,90.0,120.0,121560.0,6078.0,115482.0,91170.0,24312.0
2016-08-22,2016,8,Agosto,Alemania,Pequeña Empresa,Velo,Bajo,1483,90.0,120.0,177960.0,8898.0,169062.0,133470.0,35592.0
2016-08-22,2016,8,Agosto,México,Grandes Empresas,Amarilla,Medio,1504,180.0,250.0,376000.0,37600.0,338400.0,270720.0,67680.0
2016-08-23,2016,8,Agosto,Francia,Mediana Empresa,Paseo,Bajo,965,8.0,12.0,11580.0,579.0,11001.0,7720.0,3281.0
2016-08-23,2016,8,Agosto,Alemania,Socios de Canal,Amoeba,Ninguno,1060,12.0,20.0,21200.0,0.0,21200.0,12720.0,8480.0
2016-08-23,2016,8,Agosto,Reino Unido,Socios de Canal,Montana,Bajo,1774,10.0,15.5,27497.0,1374.85,26122.15,17740.0,8382.15
2016-08-24,2016,8,Agosto,Japón,Socios de Canal,Montana,Bajo,1967,10.0,15.5,30488.5,1524.43,28964.08,19670.0,9294.08
2016-08-24,2016,8,Agosto,Alemania,Pequeña Empresa,Velo,Bajo,1648,90.0,120.0,197760.0,9888.0,187872.0,148320.0,39552.0
2016-08-24,2016,8,Agosto,España,Pequeña Empresa,Velo,Ninguno,1135,90.0,120.0,136200.0,0.0,136200.0,102150.0,34050.0
2016-08-25,2016,8,Agosto,Reino Unido,Grandes Empresas,Carretera,Bajo,1778,1.5,3.0,5334.0,266.7,5067.3,2667.0,2400.3
2016-08-25,2016,8,Agosto,Reino Unido,Pequeña Empresa,Carretera,Ninguno,930,1.5,3.0,2790.0,0.0,2790.0,1395.0,1395.0
2016-08-26,2016,8,Agosto,México,Socios de Canal,Montana,Bajo,1571,10.0,15.5,24350.5,1217.53,23132.97,15710.0,7422.97
2016-08-26,2016,8,Agosto,Francia,Grandes Empresas,Montana,Medio,2296,10.0,15.5,35588.0,3558.8,32029.2,22960.0,9069.2
2016-08-26,2016,8,Agosto,Alemania,Mediana Empresa,Amoeba,Ninguno,2233,12.0,20.0,44660.0,0.0,44660.0,26796.0,17864.0
2016-08-28,2016,8,Agosto,Alemania,Grandes Empresas,Amarilla,Ninguno,2534,180.0,250.0,633500.0,0.0,633500.0,456120.0,177380.0
2016-08-28,2016,8,Agosto,Reino Unido,Grandes Empresas,Paseo,Medio,1496,8.0,12.0,17952.0,1795.2,16156.8,11968.0,4188.8
2016-08-29,2016,8,Agosto,Alemania,Gobierno,Amoeba,Medio,1191,12.0,20.0,23820.0,2382.0,21438.0,14292.0,7146.0
2016-08-29,2016,8,Agosto,Alemania,Mediana Empresa,Velo,Bajo,2190,90.0,120.0,262800.0,13140.0,249660.0,197100.0,52560.0
2016-08-29,2016,8,Agosto,Canadá,Grandes Empresas,Amarilla,Medio,1504,180.0,250.0,376000.0,37600.0,338400.0,270720.0,67680.0
2016-08-29,2016,8,Agosto,Japón,Grandes Empresas,Carretera,Bajo,1376,1.5,3.0,4128.0,206.4,3921.6,2064.0,1857.6
2016-08-29,2016,8,Agosto,España,Gobierno,Amarilla,Medio,2001,180.0,250.0,500250.0,50025.0,450225.0,360180.0,90045.0
2016-08-29,2016,8,Agosto,Estados Unidos,Pequeña Empresa,Montana,Alto,1724,10.0,15.5,26722.0,5344.4,21377.6,17240.0,4137.6
2016-08-30,2016,8,Agosto,Canadá,Socios de Canal,Paseo,Medio,1252,8.0,12.0,15024.0,1502.4,13521.6,10016.0,3505.6
2016-08-30,2016,8,Agosto,Reino Unido,Mediana Empresa,Montana,Medio,1859,10.0,15.5,28814.5,2881.45,25933.05,18590.0,7343.05
2016-08-31,2016,8,Agosto,Canadá,Pequeña Empresa,Carretera,Bajo,1495,1.5,3.0,4485.0,224.25,4260.75,2242.5,2018.25
2016-08-31,2016,8,Agosto,Estados Unidos,Grandes Empresas,Velo,Alto,1912,90.0,120.0,229440.0,45888.0,183552.0,172080.0,11472.0
2016-09-01,2016,9,Septiembre,Estados Unidos,Socios de Canal,Velo,Medio,1054,90.0,120.0,126480.0,12648.0,113832.0,94860.0,18972.0
2016-09-01,2016,9,Septiembre,Reino Unido,Socios de Canal,Amarilla,Ninguno,1757,180.0,250.0,439250.0,0.0,439250.0,316260.0,122990.0
2016-09-01,2016,9,Septiembre,España,Gobierno,Amoeba,Ninguno,1208,12.0,20.0,24160.0,0.0,24160.0,14496.0,9664.0
2016-09-01,2016,9,Septiembre,Canadá,Grandes Empresas,Montana,Bajo,1424,10.0,15.5,22072.0,1103.6,20968.4,14240.0,6728.4
2016-09-01,2016,9,Septiembre,España,Mediana Empresa,Paseo,Ninguno,1904,8.0,12.0,22848.0,0.0,22848.0,15232.0,7616.0
2016-09-01,2016,9,Septiembre,Francia,Socios de Canal,Velo,Ninguno,2911,90.0,120.0,349320.0,0.0,349320.0,261990.0,87330.0
2016-09-02,2016,9,Septiembre,Canadá,Pequeña Empresa,Amoeba,Bajo,1733,12.0,20.0,34660.0,1733.0,32927.0,20796.0,12131.0
2016-09-03,2016,9,Septiembre,Alemania,Gobierno,Amoeba,Bajo,1695,12.0,20.0,33900.0,1695.0,32205.0,20340.0,11865.0
2016-09-03,2016,9,Septiembre,Francia,Pequeña Empresa,Amoeba,Ninguno,1878,12.0,20.0,37560.0,0.0,37560.0,22536.0,15024.0
2016-09-05,2016,9,Septiembre,Estados Unidos,Gobierno,Paseo,Ninguno,1522,8.0,12.0,18264.0,0.0,18264.0,12176.0,6088.0
2016-09-06,2016,9,Septiembre,Reino Unido,Gobierno,Paseo,Ninguno,1486,8.0,12.0,17832.0,0.0,17832.0,11888.0,5944.0
2016-09-06,2016,9,Septiembre,Canadá,Pequeña Empresa,Amarilla,Ninguno,1984,180.0,250.0,496000.0,0.0,496000.0,357120.0,138880.0
2016-09-06,2016,9,Septiembre,Alemania,Grandes Empresas,Amarilla,Ninguno,1270,180.0,250.0,317500.0,0.0,317500.0,228600.0,88900.0
2016-09-06,2016,9,Septiembre,España,Pequeña Empresa,Amarilla,Medio,1896,180.0,250.0,474000.0,47400.0,426600.0,341280.0,85320.0
2016-09-07,2016,9,Septiembre,Francia,Mediana Empresa,Paseo,Medio,1504,8.0,12.0,18048.0,1804.8,16243.2,12032.0,4211.2
2016-09-07,2016,9,Septiembre,Reino Unido,Grandes Empresas,Amarilla,Bajo,1716,180.0,250.0,429000.0,21450.0,407550.0,308880.0,98670.0
2016-09-07,2016,9,Septiembre,España,Mediana Empresa,Paseo,Bajo,1482,8.0,12.0,17784.0,889.2,16894.8,11856.0,5038.8
2016-09-07,2016,9,Septiembre,Francia,Grandes Empresas,Amoeba,Ninguno,2138,12.0,20.0,42760.0,0.0,42760.0,25656.0,17104.0
2016-09-09,2016,9,Septiembre,Canadá,Mediana Empresa,Carretera,Ninguno,1912,1.5,3.0,5736.0,0.0,5736.0,2868.0,2868.0
2016-09-10,2016,9,Septiembre,Francia,Grandes Empresas,Velo,Ninguno,2152,90.0,120.0,258240.0,0.0,258240.0,193680.0,64560.0
2016-09-10,2016,9,Septiembre,Francia,Grandes Empresas,Montana,Bajo,1755,10.0,15.5,27202.5,1360.12,25842.38,17550.0,8292.38
2016-09-10,2016,9,Septiembre,Japón,Mediana Empresa,Montana,Bajo,972,10.0,15.5,15066.0,753.3,14312.7,9720.0,4592.7
2016-09-10,2016,9,Septiembre,Canadá,Gobierno,Paseo,Medio,1100,8.0,12.0,13200.0,1320.0,11880.0,8800.0,3080.0
2016-09-10,2016,9,Septiembre,Canadá,Pequeña Empresa,Paseo,Bajo,798,8.0,12.0,9576.0,478.8,9097.2,6384.0,2713.2
2016-09-11,2016,9,Septiembre,México,Gobierno,Velo,Ninguno,1946,90.0,120.0,233520.0,0.0,233520.0,175140.0,58380.0
2016-09-11,2016,9,Septiembre,México,Grandes Empresas,Amarilla,Ninguno,1592,180.0,250.0,398000.0,0.0,398000.0,286560.0,111440.0
2016-09-11,2016,9,Septiembre,Canadá,Gobierno,Paseo,Bajo,1516,8.0,12.0,18192.0,909.6,17282.4,12128.0,5154.4
2016-09-12,2016,9,Septiembre,Francia,Grandes Empresas,Amoeba,Ninguno,1213,12.0,20.0,24260.0,0.0,24260.0,14556.0,9704.0
2016-09-12,2016,9,Septiembre,Alemania,Socios de Canal,Carretera,Ninguno,1456,1.5,3.0,4368.0,0.0,4368.0,2184.0,2184.0
2016-09-12,2016,9,Septiembre,Estados Unidos,Grandes Empresas,Amoeba,Medio,1120,12.0,20.0,22400.0,2240.0,20160.0,13440.0,6720.0
2016-09-12,2016,9,Septiembre,Estados Unidos,Socios de Canal,Carretera,Alto,973,1.5,3.0,2919.0,583.8,2335.2,1459.5,875.7
2016-09-13,2016,9,Septiembre,Francia,Mediana Empresa,Paseo,Alto,2023,8.0,12.0,24276.0,4855.2,19420.8,16184.0,3236.8
2016-09-13,2016,9,Septiembre,Canadá,Socios de Canal,Montana,Alto,1663,10.0,15.5,25776.5,5155.3,20621.2,16630.0,3991.2
2016-09-14,2016,9,Septiembre,Japón,Gobierno,Amoeba,Bajo,1329,12.0,20.0,26580.0,1329.0,25251.0,15948.0,9303.0
2016-09-15,2016,9,Septiembre,Reino Unido,Grandes Empresas,Velo,Ninguno,1247,90.0,120.0,149640.0,0.0,149640.0,112230.0,37410.0
2016-09-15,2016,9,Septiembre,Estados Unidos,Grandes Empresas,Carretera,Ninguno,1380,1.5,3.0,4140.0,0.0,4140.0,2070.0,2070.0
2016-09-15,2016,9,Septiembre,Alemania,Gobierno,Paseo,Alto,1435,8.0,12.0,17220.0,3444.0,13776.0,11480.0,2296.0
2016-09-16,2016,9,Septiembre,Estados Unidos,Grandes Empresas,Amarilla,Medio,1710,180.0,250.0,427500.0,42750.0,384750.0,307800.0,76950.0
2016-09-17,2016,9,Septiembre,Canadá,Pequeña Empresa,Carretera,Medio,1616,1.5,3.0,4848.0,484.8,4363.2,2424.0,1939.2
2016-09-17,2016,9,Septiembre,Estados Unidos,Mediana Empresa,Amoeba,Bajo,1512,12.0,20.0,30240.0,1512.0,28728.0,18144.0,10584.0
2016-09-18,2016,9,Septiembre,Canadá,Grandes Empresas,Velo,Alto,1289,90.0,120.0,154680.0,30936.0,123744.0,116010.0,7734.0
2016-09-18,2016,9,Septiembre,Estados Unidos,Gobierno,Velo,Ninguno,1627,90.0,120.0,195240.0,0.0,195240.0,146430.0,48810.0
2016-09-18,2016,9,Septiembre,Canadá,Gobierno,Amoeba,Ninguno,1477,12.0,20.0,29540.0,0.0,29540.0,17724.0,11816.0
2016-09-18,2016,9,Septiembre,Alemania,Mediana Empresa,Amoeba,Medio,1601,12.0,20.0,32020.0,3202.0,28818.0,19212.0,9606.0
2016-09-19,2016,9,Septiembre,Francia,Gobierno,Amarilla,Medio,1362,180.0,250.0,340500.0,34050.0,306450.0,245160.0,61290.0
2016-09-19,2016,9,Septiembre,Alemania,Socios de Canal,Amoeba,Medio,1215,12.0,20.0,24300.0,2430.0,21870.0,14580.0,7290.0
2016-09-19,2016,9,Septiembre,Australia,Mediana Empresa,Carretera,Ninguno,1218,1.5,3.0,3654.0,0.0,3654.0,1827.0,1827.0
2016-09-21,2016,9,Septiembre,Estados Unidos,Pequeña Empresa,Paseo,Bajo,883,8.0,12.0,10596.0,529.8,10066.2,7064.0,3002.2
2016-09-21,2016,9,Septiembre,Canadá,Pequeña Empresa,Amarilla,Ninguno,1956,180.0,250.0,489000.0,0.0,489000.0,352080.0,136920.0
2016-09-21,2016,9,Septiembre,Canadá,Socios de Canal,Amarilla,Alto,1245,180.0,250.0,311250.0,62250.0,249000.0,224100.0,24900.0
2016-09-21,2016,9,Septiembre,Estados Unidos,Gobierno,Paseo,Bajo,958,8.0,12.0,11496.0,574.8,10921.2,7664.0,3257.2
2016-09-21,2016,9,Septiembre,Canadá,Grandes Empresas,Paseo,Medio,1554,8.0,12.0,18648.0,1864.8,16783.2,12432.0,4351.2
2016-09-22,2016,9,Septiembre,Reino Unido,Pequeña Empresa,Carretera,Medio,1707,1.5,3.0,5121.0,512.1,4608.9,2560.5,2048.4
2016-09-22,2016,9,Septiembre,Canadá,Grandes Empresas,Paseo,Medio,1145,8.0,12.0,13740.0,1374.0,12366.0,9160.0,3206.0
